pid,scenario,choice,cartime,carcost,acttime,ebikecost,escootcost,gender,age,education,employment,income,car_own,moto_own,cycle_own,escoot_own,bike_frequency,escooter_frequency,PT_frequency,metro_frequency,young,carpsafe,ebikepsafe,escootpsafe,walkpsafe,intchoice,binchoice1,binchoice2,binchoice3,binchoice4
138,scenario16,car,40,3.5,15,1.5,3.5,1.0,2.0,3.0,3.0,2.0,1,0,1,0,2.0,1.0,0.0,2.0,0,5.0,3.0,2.0,7.0,4,1,0,0,0
138,scenario10,ebike,20,6.5,5,1.5,3.5,1.0,2.0,3.0,3.0,2.0,1,0,1,0,2.0,1.0,0.0,2.0,0,6.0,5.0,4.0,7.0,3,0,1,0,0
138,scenario07,ebike,5,5.0,15,1.5,2.0,1.0,2.0,3.0,3.0,2.0,1,0,1,0,2.0,1.0,0.0,2.0,0,5.0,5.0,4.0,6.0,3,0,1,0,0
138,scenario19,ebike,5,6.5,15,4.5,0.5,1.0,2.0,3.0,3.0,2.0,1,0,1,0,2.0,1.0,0.0,2.0,0,6.0,5.0,4.0,7.0,3,0,1,0,0
138,scenario04,walk,5,5.0,5,3.0,0.5,1.0,2.0,3.0,3.0,2.0,1,0,1,0,2.0,1.0,0.0,2.0,0,5.0,4.0,4.0,6.0,1,0,0,0,1
139,scenario34,ebike,40,5.0,5,4.5,0.5,1.0,1.0,3.0,1.0,1.0,1,0,0,0,,,,1.0,1,7.0,4.0,3.0,6.0,3,0,1,0,0
139,scenario31,car,40,6.5,25,3.0,3.5,1.0,1.0,3.0,1.0,1.0,1,0,0,0,,,,1.0,1,7.0,5.0,4.0,7.0,4,1,0,0,0
139,scenario13,car,20,5.0,25,4.5,3.5,1.0,1.0,3.0,1.0,1.0,1,0,0,0,,,,1.0,1,7.0,6.0,5.0,7.0,4,1,0,0,0
139,scenario28,car,5,3.5,25,3.0,2.0,1.0,1.0,3.0,1.0,1.0,1,0,0,0,,,,1.0,1,7.0,5.0,3.0,7.0,4,1,0,0,0
139,scenario01,car,40,3.5,25,1.5,0.5,1.0,1.0,3.0,1.0,1.0,1,0,0,0,,,,1.0,1,7.0,5.0,3.0,6.0,4,1,0,0,0
139,scenario10,ebike,20,6.5,5,1.5,3.5,1.0,1.0,3.0,1.0,1.0,1,0,0,0,,,,1.0,1,7.0,5.0,3.0,7.0,3,0,1,0,0
139,scenario07,car,5,5.0,15,1.5,2.0,1.0,1.0,3.0,1.0,1.0,1,0,0,0,,,,1.0,1,7.0,5.0,3.0,6.0,4,1,0,0,0
139,scenario19,car,5,6.5,15,4.5,0.5,1.0,1.0,3.0,1.0,1.0,1,0,0,0,,,,1.0,1,7.0,4.0,1.0,6.0,4,1,0,0,0
139,scenario04,escoot,5,5.0,5,3.0,0.5,1.0,1.0,3.0,1.0,1.0,1,0,0,0,,,,1.0,1,7.0,4.0,3.0,6.0,2,0,0,1,0
140,scenario34,escoot,40,5.0,5,4.5,0.5,1.0,2.0,4.0,3.0,3.0,1,0,1,1,2.0,2.0,4.0,3.0,0,5.0,2.0,3.0,4.0,2,0,0,1,0
140,scenario31,ebike,40,6.5,25,3.0,3.5,1.0,2.0,4.0,3.0,3.0,1,0,1,1,2.0,2.0,4.0,3.0,0,5.0,5.0,2.0,6.0,3,0,1,0,0
140,scenario13,ebike,20,5.0,25,4.5,3.5,1.0,2.0,4.0,3.0,3.0,1,0,1,1,2.0,2.0,4.0,3.0,0,6.0,6.0,6.0,6.0,3,0,1,0,0
140,scenario28,car,5,3.5,25,3.0,2.0,1.0,2.0,4.0,3.0,3.0,1,0,1,1,2.0,2.0,4.0,3.0,0,6.0,3.0,4.0,6.0,4,1,0,0,0
140,scenario22,walk,20,3.5,5,4.5,2.0,1.0,2.0,4.0,3.0,3.0,1,0,1,1,2.0,2.0,4.0,3.0,0,4.0,2.0,1.0,4.0,1,0,0,0,1
140,scenario01,car,40,3.5,25,1.5,0.5,1.0,2.0,4.0,3.0,3.0,1,0,1,1,2.0,2.0,4.0,3.0,0,4.0,2.0,2.0,4.0,4,1,0,0,0
140,scenario25,walk,20,6.5,15,3.0,2.0,1.0,2.0,4.0,3.0,3.0,1,0,1,1,2.0,2.0,4.0,3.0,0,4.0,3.0,4.0,6.0,1,0,0,0,1
140,scenario16,escoot,40,3.5,15,1.5,3.5,1.0,2.0,4.0,3.0,3.0,1,0,1,1,2.0,2.0,4.0,3.0,0,5.0,2.0,4.0,6.0,2,0,0,1,0
140,scenario10,ebike,20,6.5,5,1.5,3.5,1.0,2.0,4.0,3.0,3.0,1,0,1,1,2.0,2.0,4.0,3.0,0,4.0,6.0,7.0,6.0,3,0,1,0,0
140,scenario07,ebike,5,5.0,15,1.5,2.0,1.0,2.0,4.0,3.0,3.0,1,0,1,1,2.0,2.0,4.0,3.0,0,4.0,5.0,6.0,6.0,3,0,1,0,0
140,scenario19,walk,5,6.5,15,4.5,0.5,1.0,2.0,4.0,3.0,3.0,1,0,1,1,2.0,2.0,4.0,3.0,0,3.0,6.0,4.0,6.0,1,0,0,0,1
140,scenario04,escoot,5,5.0,5,3.0,0.5,1.0,2.0,4.0,3.0,3.0,1,0,1,1,2.0,2.0,4.0,3.0,0,4.0,6.0,6.0,6.0,2,0,0,1,0
141,scenario34,walk,40,5.0,5,4.5,0.5,1.0,1.0,4.0,3.0,2.0,1,0,0,0,1.0,,2.0,3.0,1,6.0,3.0,2.0,6.0,1,0,0,0,1
141,scenario31,ebike,40,6.5,25,3.0,3.5,1.0,1.0,4.0,3.0,2.0,1,0,0,0,1.0,,2.0,3.0,1,7.0,5.0,4.0,6.0,3,0,1,0,0
141,scenario13,ebike,20,5.0,25,4.5,3.5,1.0,1.0,4.0,3.0,2.0,1,0,0,0,1.0,,2.0,3.0,1,6.0,6.0,5.0,4.0,3,0,1,0,0
141,scenario28,car,5,3.5,25,3.0,2.0,1.0,1.0,4.0,3.0,2.0,1,0,0,0,1.0,,2.0,3.0,1,6.0,5.0,5.0,5.0,4,1,0,0,0
141,scenario22,walk,20,3.5,5,4.5,2.0,1.0,1.0,4.0,3.0,2.0,1,0,0,0,1.0,,2.0,3.0,1,7.0,3.0,2.0,6.0,1,0,0,0,1
141,scenario01,ebike,40,3.5,25,1.5,0.5,1.0,1.0,4.0,3.0,2.0,1,0,0,0,1.0,,2.0,3.0,1,6.0,4.0,3.0,5.0,3,0,1,0,0
141,scenario25,ebike,20,6.5,15,3.0,2.0,1.0,1.0,4.0,3.0,2.0,1,0,0,0,1.0,,2.0,3.0,1,6.0,4.0,3.0,6.0,3,0,1,0,0
141,scenario16,ebike,40,3.5,15,1.5,3.5,1.0,1.0,4.0,3.0,2.0,1,0,0,0,1.0,,2.0,3.0,1,5.0,4.0,3.0,5.0,3,0,1,0,0
141,scenario10,ebike,20,6.5,5,1.5,3.5,1.0,1.0,4.0,3.0,2.0,1,0,0,0,1.0,,2.0,3.0,1,5.0,6.0,5.0,5.0,3,0,1,0,0
141,scenario07,ebike,5,5.0,15,1.5,2.0,1.0,1.0,4.0,3.0,2.0,1,0,0,0,1.0,,2.0,3.0,1,4.0,6.0,5.0,5.0,3,0,1,0,0
141,scenario19,ebike,5,6.5,15,4.5,0.5,1.0,1.0,4.0,3.0,2.0,1,0,0,0,1.0,,2.0,3.0,1,5.0,3.0,3.0,6.0,3,0,1,0,0
141,scenario04,walk,5,5.0,5,3.0,0.5,1.0,1.0,4.0,3.0,2.0,1,0,0,0,1.0,,2.0,3.0,1,6.0,4.0,3.0,6.0,1,0,0,0,1
200,scenario08,walk,40,6.5,5,3.0,3.5,0.0,1.0,3.0,1.0,0.0,1,0,1,1,0.0,1.0,1.0,1.0,1,3.0,1.0,1.0,6.0,1,0,0,0,1
200,scenario20,ebike,40,3.5,5,1.5,2.0,0.0,1.0,3.0,1.0,0.0,1,0,1,1,0.0,1.0,1.0,1.0,1,4.0,2.0,2.0,7.0,3,0,1,0,0
200,scenario32,escoot,20,3.5,15,4.5,0.5,0.0,1.0,3.0,1.0,0.0,1,0,1,1,0.0,1.0,1.0,1.0,1,3.0,7.0,7.0,7.0,2,0,0,1,0
200,scenario17,escoot,20,5.0,5,3.0,0.5,0.0,1.0,3.0,1.0,0.0,1,0,1,1,0.0,1.0,1.0,1.0,1,4.0,3.0,3.0,5.0,2,0,0,1,0
200,scenario26,car,5,3.5,5,4.5,3.5,0.0,1.0,3.0,1.0,0.0,1,0,1,1,0.0,1.0,1.0,1.0,1,7.0,1.0,1.0,6.0,4,1,0,0,0
200,scenario11,car,5,3.5,25,3.0,0.5,0.0,1.0,3.0,1.0,0.0,1,0,1,1,0.0,1.0,1.0,1.0,1,6.0,2.0,2.0,6.0,4,1,0,0,0
200,scenario23,car,5,5.0,25,1.5,3.5,0.0,1.0,3.0,1.0,0.0,1,0,1,1,0.0,1.0,1.0,1.0,1,7.0,3.0,3.0,5.0,4,1,0,0,0
200,scenario05,ebike,40,6.5,25,4.5,2.0,0.0,1.0,3.0,1.0,0.0,1,0,1,1,0.0,1.0,1.0,1.0,1,4.0,3.0,3.0,7.0,3,0,1,0,0
200,scenario35,ebike,20,6.5,25,1.5,2.0,0.0,1.0,3.0,1.0,0.0,1,0,1,1,0.0,1.0,1.0,1.0,1,2.0,7.0,7.0,7.0,3,0,1,0,0
200,scenario02,ebike,20,5.0,15,3.0,2.0,0.0,1.0,3.0,1.0,0.0,1,0,1,1,0.0,1.0,1.0,1.0,1,7.0,7.0,7.0,7.0,3,0,1,0,0
200,scenario29,car,40,5.0,15,4.5,3.5,0.0,1.0,3.0,1.0,0.0,1,0,1,1,0.0,1.0,1.0,1.0,1,6.0,4.0,4.0,7.0,4,1,0,0,0
200,scenario14,car,5,6.5,15,1.5,0.5,0.0,1.0,3.0,1.0,0.0,1,0,1,1,0.0,1.0,1.0,1.0,1,6.0,4.0,4.0,4.0,4,1,0,0,0
201,scenario08,walk,40,6.5,5,3.0,3.5,1.0,1.0,3.0,1.0,0.0,1,0,1,0,1.0,,1.0,2.0,1,4.0,2.0,2.0,5.0,1,0,0,0,1
201,scenario20,walk,40,3.5,5,1.5,2.0,1.0,1.0,3.0,1.0,0.0,1,0,1,0,1.0,,1.0,2.0,1,5.0,3.0,2.0,4.0,1,0,0,0,1
201,scenario32,ebike,20,3.5,15,4.5,0.5,1.0,1.0,3.0,1.0,0.0,1,0,1,0,1.0,,1.0,2.0,1,5.0,7.0,6.0,4.0,3,0,1,0,0
201,scenario17,walk,20,5.0,5,3.0,0.5,1.0,1.0,3.0,1.0,0.0,1,0,1,0,1.0,,1.0,2.0,1,4.0,3.0,3.0,5.0,1,0,0,0,1
201,scenario26,car,5,3.5,5,4.5,3.5,1.0,1.0,3.0,1.0,0.0,1,0,1,0,1.0,,1.0,2.0,1,5.0,3.0,3.0,4.0,4,1,0,0,0
201,scenario11,car,5,3.5,25,3.0,0.5,1.0,1.0,3.0,1.0,0.0,1,0,1,0,1.0,,1.0,2.0,1,6.0,2.0,2.0,6.0,4,1,0,0,0
201,scenario23,car,5,5.0,25,1.5,3.5,1.0,1.0,3.0,1.0,0.0,1,0,1,0,1.0,,1.0,2.0,1,5.0,2.0,2.0,2.0,4,1,0,0,0
201,scenario05,ebike,40,6.5,25,4.5,2.0,1.0,1.0,3.0,1.0,0.0,1,0,1,0,1.0,,1.0,2.0,1,5.0,3.0,2.0,7.0,3,0,1,0,0
201,scenario35,ebike,20,6.5,25,1.5,2.0,1.0,1.0,3.0,1.0,0.0,1,0,1,0,1.0,,1.0,2.0,1,4.0,6.0,5.0,6.0,3,0,1,0,0
201,scenario02,ebike,20,5.0,15,3.0,2.0,1.0,1.0,3.0,1.0,0.0,1,0,1,0,1.0,,1.0,2.0,1,6.0,7.0,7.0,7.0,3,0,1,0,0
201,scenario29,walk,40,5.0,15,4.5,3.5,1.0,1.0,3.0,1.0,0.0,1,0,1,0,1.0,,1.0,2.0,1,6.0,3.0,3.0,7.0,1,0,0,0,1
201,scenario14,car,5,6.5,15,1.5,0.5,1.0,1.0,3.0,1.0,0.0,1,0,1,0,1.0,,1.0,2.0,1,6.0,3.0,3.0,5.0,4,1,0,0,0
202,scenario08,walk,40,6.5,5,3.0,3.5,0.0,1.0,3.0,3.0,2.0,1,1,1,0,0.0,0.0,1.0,1.0,1,7.0,1.0,1.0,4.0,1,0,0,0,1
202,scenario20,walk,40,3.5,5,1.5,2.0,0.0,1.0,3.0,3.0,2.0,1,1,1,0,0.0,0.0,1.0,1.0,1,7.0,1.0,1.0,6.0,1,0,0,0,1
202,scenario32,ebike,20,3.5,15,4.5,0.5,0.0,1.0,3.0,3.0,2.0,1,1,1,0,0.0,0.0,1.0,1.0,1,7.0,7.0,5.0,5.0,3,0,1,0,0
202,scenario17,walk,20,5.0,5,3.0,0.5,0.0,1.0,3.0,3.0,2.0,1,1,1,0,0.0,0.0,1.0,1.0,1,7.0,4.0,2.0,7.0,1,0,0,0,1
202,scenario26,car,5,3.5,5,4.5,3.5,0.0,1.0,3.0,3.0,2.0,1,1,1,0,0.0,0.0,1.0,1.0,1,7.0,3.0,1.0,6.0,4,1,0,0,0
202,scenario11,car,5,3.5,25,3.0,0.5,0.0,1.0,3.0,3.0,2.0,1,1,1,0,0.0,0.0,1.0,1.0,1,7.0,3.0,1.0,5.0,4,1,0,0,0
202,scenario23,car,5,5.0,25,1.5,3.5,0.0,1.0,3.0,3.0,2.0,1,1,1,0,0.0,0.0,1.0,1.0,1,7.0,3.0,1.0,6.0,4,1,0,0,0
202,scenario05,car,40,6.5,25,4.5,2.0,0.0,1.0,3.0,3.0,2.0,1,1,1,0,0.0,0.0,1.0,1.0,1,7.0,4.0,1.0,7.0,4,1,0,0,0
202,scenario35,ebike,20,6.5,25,1.5,2.0,0.0,1.0,3.0,3.0,2.0,1,1,1,0,0.0,0.0,1.0,1.0,1,7.0,7.0,4.0,7.0,3,0,1,0,0
202,scenario02,ebike,20,5.0,15,3.0,2.0,0.0,1.0,3.0,3.0,2.0,1,1,1,0,0.0,0.0,1.0,1.0,1,7.0,7.0,5.0,7.0,3,0,1,0,0
202,scenario29,ebike,40,5.0,15,4.5,3.5,0.0,1.0,3.0,3.0,2.0,1,1,1,0,0.0,0.0,1.0,1.0,1,7.0,5.0,2.0,7.0,3,0,1,0,0
202,scenario14,walk,5,6.5,15,1.5,0.5,0.0,1.0,3.0,3.0,2.0,1,1,1,0,0.0,0.0,1.0,1.0,1,7.0,4.0,1.0,6.0,1,0,0,0,1
203,scenario08,walk,40,6.5,5,3.0,3.5,0.0,1.0,4.0,3.0,2.0,1,0,0,0,0.0,0.0,0.0,1.0,1,5.0,1.0,1.0,2.0,1,0,0,0,1
203,scenario20,walk,40,3.5,5,1.5,2.0,0.0,1.0,4.0,3.0,2.0,1,0,0,0,0.0,0.0,0.0,1.0,1,6.0,1.0,1.0,6.0,1,0,0,0,1
203,scenario32,car,20,3.5,15,4.5,0.5,0.0,1.0,4.0,3.0,2.0,1,0,0,0,0.0,0.0,0.0,1.0,1,6.0,2.0,2.0,5.0,4,1,0,0,0
203,scenario17,walk,20,5.0,5,3.0,0.5,0.0,1.0,4.0,3.0,2.0,1,0,0,0,0.0,0.0,0.0,1.0,1,5.0,2.0,2.0,6.0,1,0,0,0,1
203,scenario26,car,5,3.5,5,4.5,3.5,0.0,1.0,4.0,3.0,2.0,1,0,0,0,0.0,0.0,0.0,1.0,1,6.0,1.0,1.0,5.0,4,1,0,0,0
203,scenario11,car,5,3.5,25,3.0,0.5,0.0,1.0,4.0,3.0,2.0,1,0,0,0,0.0,0.0,0.0,1.0,1,6.0,1.0,1.0,5.0,4,1,0,0,0
203,scenario23,car,5,5.0,25,1.5,3.5,0.0,1.0,4.0,3.0,2.0,1,0,0,0,0.0,0.0,0.0,1.0,1,5.0,1.0,1.0,4.0,4,1,0,0,0
203,scenario05,car,40,6.5,25,4.5,2.0,0.0,1.0,4.0,3.0,2.0,1,0,0,0,0.0,0.0,0.0,1.0,1,5.0,1.0,1.0,5.0,4,1,0,0,0
203,scenario35,ebike,20,6.5,25,1.5,2.0,0.0,1.0,4.0,3.0,2.0,1,0,0,0,0.0,0.0,0.0,1.0,1,6.0,4.0,4.0,5.0,3,0,1,0,0
203,scenario02,ebike,20,5.0,15,3.0,2.0,0.0,1.0,4.0,3.0,2.0,1,0,0,0,0.0,0.0,0.0,1.0,1,7.0,5.0,5.0,6.0,3,0,1,0,0
203,scenario29,walk,40,5.0,15,4.5,3.5,0.0,1.0,4.0,3.0,2.0,1,0,0,0,0.0,0.0,0.0,1.0,1,5.0,4.0,4.0,7.0,1,0,0,0,1
203,scenario14,walk,5,6.5,15,1.5,0.5,0.0,1.0,4.0,3.0,2.0,1,0,0,0,0.0,0.0,0.0,1.0,1,5.0,2.0,2.0,5.0,1,0,0,0,1
204,scenario08,walk,40,6.5,5,3.0,3.5,0.0,1.0,4.0,1.0,2.0,1,0,1,0,3.0,0.0,3.0,2.0,1,4.0,4.0,2.0,5.0,1,0,0,0,1
204,scenario20,ebike,40,3.5,5,1.5,2.0,0.0,1.0,4.0,1.0,2.0,1,0,1,0,3.0,0.0,3.0,2.0,1,6.0,4.0,2.0,7.0,3,0,1,0,0
204,scenario32,ebike,20,3.5,15,4.5,0.5,0.0,1.0,4.0,1.0,2.0,1,0,1,0,3.0,0.0,3.0,2.0,1,6.0,6.0,2.0,7.0,3,0,1,0,0
204,scenario17,ebike,20,5.0,5,3.0,0.5,0.0,1.0,4.0,1.0,2.0,1,0,1,0,3.0,0.0,3.0,2.0,1,5.0,3.0,2.0,5.0,3,0,1,0,0
204,scenario26,ebike,5,3.5,5,4.5,3.5,0.0,1.0,4.0,1.0,2.0,1,0,1,0,3.0,0.0,3.0,2.0,1,6.0,4.0,2.0,4.0,3,0,1,0,0
204,scenario11,car,5,3.5,25,3.0,0.5,0.0,1.0,4.0,1.0,2.0,1,0,1,0,3.0,0.0,3.0,2.0,1,5.0,5.0,2.0,7.0,4,1,0,0,0
204,scenario23,car,5,5.0,25,1.5,3.5,0.0,1.0,4.0,1.0,2.0,1,0,1,0,3.0,0.0,3.0,2.0,1,5.0,2.0,2.0,5.0,4,1,0,0,0
204,scenario05,ebike,40,6.5,25,4.5,2.0,0.0,1.0,4.0,1.0,2.0,1,0,1,0,3.0,0.0,3.0,2.0,1,5.0,5.0,2.0,7.0,3,0,1,0,0
204,scenario35,ebike,20,6.5,25,1.5,2.0,0.0,1.0,4.0,1.0,2.0,1,0,1,0,3.0,0.0,3.0,2.0,1,5.0,3.0,2.0,6.0,3,0,1,0,0
204,scenario02,ebike,20,5.0,15,3.0,2.0,0.0,1.0,4.0,1.0,2.0,1,0,1,0,3.0,0.0,3.0,2.0,1,6.0,6.0,2.0,7.0,3,0,1,0,0
204,scenario29,ebike,40,5.0,15,4.5,3.5,0.0,1.0,4.0,1.0,2.0,1,0,1,0,3.0,0.0,3.0,2.0,1,5.0,6.0,2.0,6.0,3,0,1,0,0
204,scenario14,car,5,6.5,15,1.5,0.5,0.0,1.0,4.0,1.0,2.0,1,0,1,0,3.0,0.0,3.0,2.0,1,5.0,3.0,2.0,7.0,4,1,0,0,0
205,scenario08,walk,40,6.5,5,3.0,3.5,1.0,1.0,4.0,3.0,2.0,1,0,0,0,0.0,0.0,2.0,3.0,1,5.0,4.0,2.0,5.0,1,0,0,0,1
205,scenario20,ebike,40,3.5,5,1.5,2.0,1.0,1.0,4.0,3.0,2.0,1,0,0,0,0.0,0.0,2.0,3.0,1,6.0,4.0,3.0,7.0,3,0,1,0,0
205,scenario32,escoot,20,3.5,15,4.5,0.5,1.0,1.0,4.0,3.0,2.0,1,0,0,0,0.0,0.0,2.0,3.0,1,4.0,6.0,5.0,6.0,2,0,0,1,0
205,scenario17,walk,20,5.0,5,3.0,0.5,1.0,1.0,4.0,3.0,2.0,1,0,0,0,0.0,0.0,2.0,3.0,1,4.0,2.0,1.0,7.0,1,0,0,0,1
205,scenario26,walk,5,3.5,5,4.5,3.5,1.0,1.0,4.0,3.0,2.0,1,0,0,0,0.0,0.0,2.0,3.0,1,7.0,2.0,1.0,3.0,1,0,0,0,1
205,scenario11,car,5,3.5,25,3.0,0.5,1.0,1.0,4.0,3.0,2.0,1,0,0,0,0.0,0.0,2.0,3.0,1,6.0,2.0,1.0,5.0,4,1,0,0,0
205,scenario23,car,5,5.0,25,1.5,3.5,1.0,1.0,4.0,3.0,2.0,1,0,0,0,0.0,0.0,2.0,3.0,1,6.0,2.0,1.0,5.0,4,1,0,0,0
205,scenario05,ebike,40,6.5,25,4.5,2.0,1.0,1.0,4.0,3.0,2.0,1,0,0,0,0.0,0.0,2.0,3.0,1,6.0,3.0,2.0,6.0,3,0,1,0,0
205,scenario35,ebike,20,6.5,25,1.5,2.0,1.0,1.0,4.0,3.0,2.0,1,0,0,0,0.0,0.0,2.0,3.0,1,5.0,7.0,5.0,5.0,3,0,1,0,0
205,scenario02,ebike,20,5.0,15,3.0,2.0,1.0,1.0,4.0,3.0,2.0,1,0,0,0,0.0,0.0,2.0,3.0,1,5.0,7.0,5.0,5.0,3,0,1,0,0
205,scenario29,walk,40,5.0,15,4.5,3.5,1.0,1.0,4.0,3.0,2.0,1,0,0,0,0.0,0.0,2.0,3.0,1,6.0,4.0,3.0,7.0,1,0,0,0,1
205,scenario14,ebike,5,6.5,15,1.5,0.5,1.0,1.0,4.0,3.0,2.0,1,0,0,0,0.0,0.0,2.0,3.0,1,6.0,4.0,3.0,6.0,3,0,1,0,0
206,scenario08,walk,40,6.5,5,3.0,3.5,0.0,1.0,4.0,3.0,2.0,1,0,0,0,0.0,0.0,2.0,2.0,1,2.0,2.0,1.0,3.0,1,0,0,0,1
206,scenario20,walk,40,3.5,5,1.5,2.0,0.0,1.0,4.0,3.0,2.0,1,0,0,0,0.0,0.0,2.0,2.0,1,4.0,2.0,2.0,5.0,1,0,0,0,1
206,scenario32,car,20,3.5,15,4.5,0.5,0.0,1.0,4.0,3.0,2.0,1,0,0,0,0.0,0.0,2.0,2.0,1,5.0,4.0,4.0,6.0,4,1,0,0,0
206,scenario17,walk,20,5.0,5,3.0,0.5,0.0,1.0,4.0,3.0,2.0,1,0,0,0,0.0,0.0,2.0,2.0,1,3.0,2.0,2.0,4.0,1,0,0,0,1
206,scenario26,walk,5,3.5,5,4.5,3.5,0.0,1.0,4.0,3.0,2.0,1,0,0,0,0.0,0.0,2.0,2.0,1,3.0,2.0,2.0,4.0,1,0,0,0,1
206,scenario11,car,5,3.5,25,3.0,0.5,0.0,1.0,4.0,3.0,2.0,1,0,0,0,0.0,0.0,2.0,2.0,1,2.0,2.0,5.0,4.0,4,1,0,0,0
206,scenario23,car,5,5.0,25,1.5,3.5,0.0,1.0,4.0,3.0,2.0,1,0,0,0,0.0,0.0,2.0,2.0,1,4.0,2.0,2.0,5.0,4,1,0,0,0
206,scenario05,ebike,40,6.5,25,4.5,2.0,0.0,1.0,4.0,3.0,2.0,1,0,0,0,0.0,0.0,2.0,2.0,1,4.0,2.0,2.0,5.0,3,0,1,0,0
206,scenario35,ebike,20,6.5,25,1.5,2.0,0.0,1.0,4.0,3.0,2.0,1,0,0,0,0.0,0.0,2.0,2.0,1,4.0,2.0,2.0,5.0,3,0,1,0,0
206,scenario29,walk,40,5.0,15,4.5,3.5,0.0,1.0,4.0,3.0,2.0,1,0,0,0,0.0,0.0,2.0,2.0,1,4.0,2.0,2.0,5.0,1,0,0,0,1
206,scenario14,car,5,6.5,15,1.5,0.5,0.0,1.0,4.0,3.0,2.0,1,0,0,0,0.0,0.0,2.0,2.0,1,4.0,2.0,2.0,4.0,4,1,0,0,0
207,scenario08,car,40,6.5,5,3.0,3.5,1.0,1.0,3.0,1.0,1.0,1,0,1,0,1.0,0.0,2.0,2.0,1,6.0,2.0,2.0,1.0,4,1,0,0,0
207,scenario20,walk,40,3.5,5,1.5,2.0,1.0,1.0,3.0,1.0,1.0,1,0,1,0,1.0,0.0,2.0,2.0,1,5.0,4.0,3.0,7.0,1,0,0,0,1
207,scenario32,escoot,20,3.5,15,4.5,0.5,1.0,1.0,3.0,1.0,1.0,1,0,1,0,1.0,0.0,2.0,2.0,1,6.0,7.0,7.0,7.0,2,0,0,1,0
207,scenario17,escoot,20,5.0,5,3.0,0.5,1.0,1.0,3.0,1.0,1.0,1,0,1,0,1.0,0.0,2.0,2.0,1,4.0,6.0,5.0,6.0,2,0,0,1,0
207,scenario26,car,5,3.5,5,4.5,3.5,1.0,1.0,3.0,1.0,1.0,1,0,1,0,1.0,0.0,2.0,2.0,1,7.0,2.0,2.0,5.0,4,1,0,0,0
207,scenario11,escoot,5,3.5,25,3.0,0.5,1.0,1.0,3.0,1.0,1.0,1,0,1,0,1.0,0.0,2.0,2.0,1,6.0,3.0,2.0,6.0,2,0,0,1,0
207,scenario23,car,5,5.0,25,1.5,3.5,1.0,1.0,3.0,1.0,1.0,1,0,1,0,1.0,0.0,2.0,2.0,1,6.0,3.0,4.0,6.0,4,1,0,0,0
207,scenario05,ebike,40,6.5,25,4.5,2.0,1.0,1.0,3.0,1.0,1.0,1,0,1,0,1.0,0.0,2.0,2.0,1,5.0,5.0,5.0,7.0,3,0,1,0,0
207,scenario35,ebike,20,6.5,25,1.5,2.0,1.0,1.0,3.0,1.0,1.0,1,0,1,0,1.0,0.0,2.0,2.0,1,5.0,7.0,7.0,4.0,3,0,1,0,0
207,scenario02,ebike,20,5.0,15,3.0,2.0,1.0,1.0,3.0,1.0,1.0,1,0,1,0,1.0,0.0,2.0,2.0,1,7.0,7.0,7.0,7.0,3,0,1,0,0
207,scenario29,ebike,40,5.0,15,4.5,3.5,1.0,1.0,3.0,1.0,1.0,1,0,1,0,1.0,0.0,2.0,2.0,1,7.0,3.0,4.0,7.0,3,0,1,0,0
207,scenario14,car,5,6.5,15,1.5,0.5,1.0,1.0,3.0,1.0,1.0,1,0,1,0,1.0,0.0,2.0,2.0,1,7.0,3.0,4.0,3.0,4,1,0,0,0
208,scenario08,walk,40,6.5,5,3.0,3.5,0.0,1.0,3.0,2.0,1.0,1,1,1,0,1.0,0.0,3.0,3.0,1,3.0,2.0,1.0,2.0,1,0,0,0,1
208,scenario20,walk,40,3.5,5,1.5,2.0,0.0,1.0,3.0,2.0,1.0,1,1,1,0,1.0,0.0,3.0,3.0,1,3.0,2.0,1.0,5.0,1,0,0,0,1
208,scenario32,escoot,20,3.5,15,4.5,0.5,0.0,1.0,3.0,2.0,1.0,1,1,1,0,1.0,0.0,3.0,3.0,1,3.0,6.0,5.0,6.0,2,0,0,1,0
208,scenario17,walk,20,5.0,5,3.0,0.5,0.0,1.0,3.0,2.0,1.0,1,1,1,0,1.0,0.0,3.0,3.0,1,6.0,2.0,1.0,5.0,1,0,0,0,1
208,scenario26,car,5,3.5,5,4.5,3.5,0.0,1.0,3.0,2.0,1.0,1,1,1,0,1.0,0.0,3.0,3.0,1,7.0,2.0,1.0,3.0,4,1,0,0,0
208,scenario11,car,5,3.5,25,3.0,0.5,0.0,1.0,3.0,2.0,1.0,1,1,1,0,1.0,0.0,3.0,3.0,1,7.0,3.0,2.0,2.0,4,1,0,0,0
208,scenario23,ebike,5,5.0,25,1.5,3.5,0.0,1.0,3.0,2.0,1.0,1,1,1,0,1.0,0.0,3.0,3.0,1,4.0,5.0,3.0,4.0,3,0,1,0,0
208,scenario05,escoot,40,6.5,25,4.5,2.0,0.0,1.0,3.0,2.0,1.0,1,1,1,0,1.0,0.0,3.0,3.0,1,4.0,3.0,2.0,7.0,2,0,0,1,0
208,scenario35,ebike,20,6.5,25,1.5,2.0,0.0,1.0,3.0,2.0,1.0,1,1,1,0,1.0,0.0,3.0,3.0,1,4.0,2.0,1.0,6.0,3,0,1,0,0
